date,value,volume,open,close,name
1/28/2021,203.5,3773,203.99,203.5,SUU
1/29/2021,202.88,11891,203.5,202.88,SUU
2/1/2021,204,4991,202.88,204,SUU
2/2/2021,203.94,6347,204,203.94,SUU
2/3/2021,204,5733,203.94,204,SUU
2/4/2021,204,5039,204,204,SUU
2/5/2021,202.79,4353,204,202.79,SUU
2/8/2021,203.78,23718,202.79,203.78,SUU
2/9/2021,203.88,6080,203.78,203.88,SUU
2/10/2021,212.35,195479,203.88,212.35,SUU
2/11/2021,209.75,14587,212.35,209.75,SUU
2/15/2021,203.88,7423,209.75,203.88,SUU
2/16/2021,207,3596,203.88,207,SUU
